store_id,store_name,addr,lat,lon,kakao_star_avg,kakao_review_num,kakao_url,cate_b,cate_c
20351257,시골손만두,경기도 남양주시 진건읍 진건우회로120번길,37.6489856746,127.184955449608,3.6,7,https://place.map.kakao.com/8409096,분식,국수/만두/칼국수
25437690,노다지,경기도 의정부시 신흥로231번길,37.7369080751496,127.042274679466,0.0,0,https://place.map.kakao.com/19189131,한식,갈비/삼겹살
26589260,BBQ치킨,경기도 부천시 원종로,37.5239001159905,126.811852842575,5.0,1,https://place.map.kakao.com/71114070,기타음식업,고속도로휴게소
20506430,굽는삼계탕식료찬미,경기도 시흥시 동서로168번길,37.3768700639771,126.765478950367,3.9,25,https://place.map.kakao.com/11797525,닭/오리요리,삼계탕전문
22768977,장터식당,경기도 김포시 북변중로,37.6264079990698,126.711234999341,0.0,0,https://place.map.kakao.com/1560722641,한식,한식/백반/한정식
20643151,신토불이추어탕,경기도 이천시 설성면 설장로,37.1329281813035,127.520011842217,0.0,0,https://place.map.kakao.com/10606119,한식,추어탕전문
20384494,카페제이,경기도 포천시 내촌면 금강로,37.7954375030363,127.237158689989,5.0,1,https://place.map.kakao.com/52395537,커피점/카페,커피전문점/카페/다방
23476355,홍할머니곰탕,경기도 양평군 양평읍 경강로,37.4918829632398,127.535275459358,후기미제공,후기미제공,https://place.map.kakao.com/1190442798,한식,설렁탕집
20660259,비단,경기도 화성시 남양읍 역골로,37.2010746200927,126.826889978081,2.0,2,https://place.map.kakao.com/1754968216,한식,한식/백반/한정식
23365592,용인순대국,경기도 수원시 권선구 구운로63번길,37.2803540180764,126.969469676054,0.0,0,https://place.map.kakao.com/24788238,별식/퓨전요리,순대전문점
22559921,장터만두,경기도 오산시 성호새싹길,37.1508254370167,127.070137077129,0.0,0,https://place.map.kakao.com/21544328,분식,국수/만두/칼국수
20164191,행복찬합도시락,경기도 안성시 양성면 양성로,37.0920079278158,127.211701661091,0.0,0,https://place.map.kakao.com/11987120,패스트푸드,도시락전문점
22802814,멕시칸치킨,경기도 군포시 번영로,37.3455885150715,126.923535208695,5.0,1,https://place.map.kakao.com/17897106,닭/오리요리,후라이드/양념치킨
22557919,산수원,경기도 포천시 이동면 금강로,38.0833110975807,127.390561096718,0.0,0,https://place.map.kakao.com/24373317,한식,한식/백반/한정식
20493560,또래오래,경기도 안산시 상록구 이호로,37.2869122078657,126.862063658612,0.0,0,https://place.map.kakao.com/13300952,닭/오리요리,후라이드/양념치킨
20530233,울엄마김밥,경기도 오산시 성호대로,37.1494359195119,127.065324760987,4.0,1,https://place.map.kakao.com/15737411,분식,라면김밥분식
24949530,커피타임,경기도 안성시 양성면 남북대로,37.0827476916164,127.210852772477,0.0,0,https://place.map.kakao.com/875305520,커피점/카페,커피전문점/카페/다방
